,Unnamed: 0,n_iter,loss,acc,dataset
2348,47.0,13977,0.3251588344573974,0.890625,train
2349,48.0,13984,0.3424638509750366,0.859375,train
2350,49.0,13991,0.3993471264839172,0.8359375,train
2351,50.0,13998,0.4375295042991638,0.8671875,train
2352,51.0,14001,0.6831386089324951,0.7748,val
2353,52.0,14005,0.5543907284736633,0.8203125,train
2354,53.0,14012,0.420642614364624,0.875,train
2355,54.0,14019,0.4438107907772064,0.8515625,train
2356,55.0,14026,0.4673384130001068,0.828125,train
2357,56.0,14033,0.4254144132137298,0.859375,train
2358,57.0,14040,0.6019342541694641,0.8359375,train
2359,58.0,14040,0.6345222949981689,0.7962,val
2360,0.0,14048,0.3478172123432159,0.8984375,train
2361,1.0,14055,0.4574616849422455,0.8359375,train
2362,2.0,14062,0.4241609275341034,0.8359375,train
2363,3.0,14069,0.3889524638652801,0.859375,train
2364,4.0,14076,0.5246113538742065,0.84375,train
2365,5.0,14079,0.6268272042274475,0.8004,val
2366,6.0,14083,0.5008647441864014,0.8515625,train
2367,7.0,14090,0.5083446502685547,0.8046875,train
2368,8.0,14097,0.366676926612854,0.8671875,train
2369,9.0,14104,0.3079367280006408,0.90625,train
2370,10.0,14111,0.4005940854549408,0.8671875,train
2371,11.0,14118,0.3579965829849243,0.890625,train
2372,12.0,14118,0.5676817417144775,0.811,val
2373,13.0,14125,0.3481773138046264,0.8671875,train
2374,14.0,14132,0.4009828269481659,0.875,train
2375,15.0,14139,0.4639281034469604,0.8515625,train
2376,16.0,14146,0.3994887769222259,0.84375,train
2377,17.0,14153,0.3565541207790375,0.8671875,train
2378,18.0,14157,0.5312698483467102,0.8236,val
2379,19.0,14160,0.4295386672019958,0.8515625,train
2380,20.0,14167,0.445067286491394,0.8515625,train
2381,21.0,14174,0.3608027696609497,0.859375,train
2382,22.0,14181,0.4638303220272064,0.8515625,train
2383,23.0,14188,0.5035997629165649,0.828125,train
2384,24.0,14195,0.4826974868774414,0.859375,train
2385,25.0,14196,0.7287568807601928,0.7808,val
2386,26.0,14202,0.3912594616413116,0.8671875,train
2387,27.0,14209,0.4015316069126129,0.859375,train
2388,28.0,14216,0.2688190937042236,0.90625,train
2389,29.0,14223,0.3690819442272186,0.8671875,train
2390,30.0,14230,0.5410636067390442,0.8125,train
2391,31.0,14235,0.6579580187797547,0.7748,val
2392,32.0,14237,0.3844015896320343,0.875,train
2393,33.0,14244,0.3696695566177368,0.859375,train
2394,34.0,14251,0.5040501952171326,0.8359375,train
2395,35.0,14258,0.4487144649028778,0.8515625,train
2396,36.0,14265,0.3378611207008362,0.8828125,train
2397,37.0,14272,0.4620446264743805,0.8125,train
2398,38.0,14274,0.5488332271575928,0.8144,val
2399,39.0,14279,0.370627611875534,0.8515625,train
2400,40.0,14286,0.4398951530456543,0.828125,train
2401,41.0,14293,0.4961612820625305,0.84375,train
2402,42.0,14300,0.4782150387763977,0.8515625,train
2403,43.0,14307,0.4809800982475281,0.859375,train
2404,44.0,14313,0.6066819548606872,0.7978,val
2405,45.0,14314,0.3604544699192047,0.8671875,train
2406,46.0,14321,0.4356623888015747,0.8359375,train
2407,47.0,14328,0.5560535192489624,0.8125,train
2408,48.0,14335,0.4495293200016022,0.8203125,train
2409,49.0,14342,0.4026827812194824,0.859375,train
2410,50.0,14349,0.3799913227558136,0.875,train
2411,51.0,14352,0.9970677614212036,0.7262,val
2412,52.0,14356,0.3514511287212372,0.875,train
2413,53.0,14363,0.4378562569618225,0.8671875,train
2414,54.0,14370,0.4035628139972687,0.8671875,train
2415,55.0,14377,0.3667860925197601,0.890625,train
2416,56.0,14384,0.4067356288433075,0.8671875,train
2417,57.0,14391,0.2577070593833923,0.921875,train
2418,58.0,14391,0.560004460811615,0.8136,val
2419,0.0,14399,0.3539820611476898,0.859375,train
2420,1.0,14406,0.5030506253242493,0.8203125,train
2421,2.0,14413,0.3838814496994018,0.828125,train
2422,3.0,14420,0.4913595914840698,0.828125,train
2423,4.0,14427,0.5499526858329773,0.828125,train
2424,5.0,14430,0.5580569744110108,0.8156,val
2425,6.0,14434,0.373114138841629,0.859375,train
2426,7.0,14441,0.32597216963768,0.890625,train
2427,8.0,14448,0.4185470640659332,0.890625,train
2428,9.0,14455,0.4171758890151977,0.8671875,train
2429,10.0,14462,0.3727697730064392,0.875,train
2430,11.0,14469,0.3838617503643036,0.8828125,train
2431,12.0,14469,0.611759340763092,0.7908,val
2432,13.0,14476,0.362953245639801,0.8515625,train
2433,14.0,14483,0.398783415555954,0.8671875,train
2434,15.0,14490,0.3682447671890259,0.828125,train
2435,16.0,14497,0.409576267004013,0.8359375,train
2436,17.0,14504,0.4484108090400696,0.859375,train
2437,18.0,14508,0.5422786593437194,0.8194,val
2438,19.0,14511,0.3118404150009155,0.890625,train
2439,20.0,14518,0.357707530260086,0.859375,train
2440,21.0,14525,0.3068674206733703,0.875,train
2441,22.0,14532,0.3583703935146332,0.859375,train
2442,23.0,14539,0.4429396092891693,0.8828125,train
2443,24.0,14546,0.4222190082073211,0.8515625,train
2444,25.0,14547,0.6330174684524537,0.7992,val
2445,26.0,14553,0.5221772193908691,0.796875,train
2446,27.0,14560,0.3074918091297149,0.9296875,train
2447,28.0,14567,0.3738695681095123,0.8671875,train
2448,29.0,14574,0.3991396427154541,0.8359375,train
2449,30.0,14581,0.5910307765007019,0.796875,train
2450,31.0,14586,0.6713116765022278,0.7824,val
2451,32.0,14588,0.367445558309555,0.90625,train
2452,33.0,14595,0.4243578314781189,0.859375,train
2453,34.0,14602,0.359909325838089,0.8828125,train
2454,35.0,14609,0.3693077266216278,0.8984375,train
2455,36.0,14616,0.5163824558258057,0.84375,train
2456,37.0,14623,0.505622386932373,0.8515625,train
2457,38.0,14625,0.58725026845932,0.808,val
2458,39.0,14630,0.4157230854034424,0.8359375,train
2459,40.0,14637,0.2790822386741638,0.921875,train
2460,41.0,14644,0.3908343315124511,0.8515625,train
2461,42.0,14651,0.2640753090381622,0.90625,train
2462,43.0,14658,0.3265498578548431,0.9140625,train
2463,44.0,14664,0.7011072874069214,0.7746,val
2464,45.0,14665,0.3582849204540252,0.8828125,train
2465,46.0,14672,0.399447500705719,0.8671875,train
2466,47.0,14679,0.3448748886585235,0.8828125,train
2467,48.0,14686,0.3784472644329071,0.890625,train
2468,49.0,14693,0.4248579442501068,0.8671875,train
2469,50.0,14700,0.2696449756622314,0.9140625,train
2470,51.0,14703,0.6212986826896667,0.7888,val
2471,52.0,14707,0.3598666191101074,0.875,train
2472,53.0,14714,0.3359671533107757,0.890625,train
2473,54.0,14721,0.4786892235279083,0.8203125,train
2474,55.0,14728,0.473699152469635,0.859375,train
2475,56.0,14735,0.3059516847133636,0.8671875,train
2476,57.0,14742,0.6530935168266296,0.78125,train
2477,58.0,14742,0.5633256793022156,0.8146,val
2478,0.0,14750,0.3082148730754852,0.90625,train
2479,1.0,14757,0.4036101102828979,0.8671875,train
2480,2.0,14764,0.3058513700962066,0.890625,train
2481,3.0,14771,0.5710106492042542,0.8359375,train
2482,4.0,14778,0.4587056338787079,0.875,train
2483,5.0,14781,0.5368960738182068,0.8228,val
2484,6.0,14785,0.3439449965953827,0.859375,train
2485,7.0,14792,0.4340951442718506,0.828125,train
2486,8.0,14799,0.4742034673690796,0.796875,train
2487,9.0,14806,0.2802520990371704,0.90625,train
2488,10.0,14813,0.4155200719833374,0.8671875,train
2489,11.0,14820,0.5113464593887329,0.8125,train
2490,12.0,14820,0.5502304911613465,0.8134,val
2491,13.0,14827,0.3526991605758667,0.8828125,train
2492,14.0,14834,0.538695752620697,0.8203125,train
2493,15.0,14841,0.3984452188014984,0.8828125,train
2494,16.0,14848,0.3683691918849945,0.8515625,train
2495,17.0,14855,0.4636268317699432,0.84375,train
2496,18.0,14859,0.5290997624397278,0.817,val
2497,19.0,14862,0.5058103203773499,0.8203125,train
2498,20.0,14869,0.3194895088672638,0.8828125,train
2499,21.0,14876,0.4568550288677215,0.828125,train
2500,22.0,14883,0.3954211175441742,0.8671875,train
2501,23.0,14890,0.5167092084884644,0.8515625,train
2502,24.0,14897,0.3289782702922821,0.8984375,train
2503,25.0,14898,0.7973001956939697,0.7564,val
2504,26.0,14904,0.4023078978061676,0.859375,train
2505,27.0,14911,0.3477254509925842,0.8828125,train
2506,28.0,14918,0.3934293687343597,0.8359375,train
2507,29.0,14925,0.4068562090396881,0.890625,train
2508,30.0,14932,0.3605244159698486,0.875,train
2509,31.0,14937,0.6779168009757995,0.7764,val
2510,32.0,14939,0.3730101585388183,0.859375,train
2511,33.0,14946,0.4357059597969055,0.8515625,train
2512,34.0,14953,0.4393799304962158,0.8828125,train
2513,35.0,14960,0.2563452422618866,0.9296875,train
2514,36.0,14967,0.354278951883316,0.8671875,train
2515,37.0,14974,0.2791047692298889,0.921875,train
2516,38.0,14976,0.6809474110603333,0.7854,val
2517,39.0,14981,0.5547453165054321,0.8046875,train
2518,40.0,14988,0.3977577686309814,0.84375,train
2519,41.0,14995,0.374056339263916,0.875,train
2520,42.0,15002,0.3928927183151245,0.8671875,train
2521,43.0,15009,0.3964958488941192,0.8125,train
2522,44.0,15015,0.5601481914520263,0.8092,val
2523,45.0,15016,0.4919338822364807,0.859375,train
2524,46.0,15023,0.4831416308879852,0.828125,train
2525,47.0,15030,0.3975239992141723,0.8671875,train
2526,48.0,15037,0.572065532207489,0.78125,train
2527,49.0,15044,0.419631689786911,0.84375,train
2528,50.0,15051,0.4516317844390869,0.828125,train
2529,51.0,15054,0.6875888705253601,0.7986,val
2530,52.0,15058,0.3358747959136963,0.890625,train
2531,53.0,15065,0.4620325565338135,0.84375,train
2532,54.0,15072,0.3983155786991119,0.859375,train
2533,55.0,15079,0.3669301867485046,0.8828125,train
2534,56.0,15086,0.3488116264343261,0.8828125,train
2535,57.0,15093,0.4396391212940216,0.8515625,train
2536,58.0,15093,0.6133310675621033,0.7946,val
2537,0.0,15101,0.2665899991989136,0.9140625,train
2538,1.0,15108,0.4407730996608734,0.8515625,train
2539,2.0,15115,0.3895965218544006,0.859375,train
2540,3.0,15122,0.5058994293212891,0.828125,train
2541,4.0,15129,0.3642071485519409,0.8984375,train
2542,5.0,15132,0.4529578387737274,0.844,val
2543,6.0,15136,0.3533139228820801,0.8671875,train
2544,7.0,15143,0.3736860454082489,0.8828125,train
2545,8.0,15150,0.4828878939151764,0.8359375,train
2546,9.0,15157,0.434403657913208,0.8359375,train
2547,10.0,15164,0.2664318978786468,0.90625,train
2548,11.0,15171,0.3494127690792084,0.8828125,train
2549,12.0,15171,0.8753458738327027,0.7518,val
2550,13.0,15178,0.3751477897167206,0.890625,train
2551,14.0,15185,0.555322527885437,0.765625,train
2552,15.0,15192,0.3191309869289398,0.859375,train
2553,16.0,15199,0.3769152760505676,0.90625,train
2554,17.0,15206,0.3905117511749267,0.875,train
2555,18.0,15210,0.5355969429016113,0.8272,val
2556,19.0,15213,0.4019500911235809,0.8671875,train
2557,20.0,15220,0.4456630349159241,0.859375,train
2558,21.0,15227,0.3125423789024353,0.890625,train
2559,22.0,15234,0.4811864197254181,0.84375,train
2560,23.0,15241,0.3721338510513305,0.8359375,train
2561,24.0,15248,0.1918861418962478,0.9609375,train
2562,25.0,15249,0.5037667512893677,0.8308,val
2563,26.0,15255,0.4031978547573089,0.8828125,train
2564,27.0,15262,0.456149697303772,0.8203125,train
2565,28.0,15269,0.4121715426445007,0.8515625,train
2566,29.0,15276,0.3488112092018127,0.8828125,train
2567,30.0,15283,0.4103407263755798,0.8671875,train
2568,31.0,15288,0.4452014029026031,0.845,val
2569,32.0,15290,0.3201806843280792,0.90625,train
2570,33.0,15297,0.3334712982177734,0.890625,train
2571,34.0,15304,0.4508969187736511,0.8125,train
2572,35.0,15311,0.3746771514415741,0.8671875,train
2573,36.0,15318,0.4461500346660614,0.84375,train
2574,37.0,15325,0.4577670097351074,0.8359375,train
2575,38.0,15327,0.5234933376312256,0.8196,val
2576,39.0,15332,0.4565557837486267,0.8515625,train
2577,40.0,15339,0.3917238116264343,0.8671875,train
2578,41.0,15346,0.632258415222168,0.765625,train
2579,42.0,15353,0.5081048011779785,0.828125,train
2580,43.0,15360,0.3500015437602997,0.8515625,train
2581,44.0,15366,0.9379153251647948,0.7414,val
2582,45.0,15367,0.4438822865486145,0.875,train
2583,46.0,15374,0.4896817505359649,0.8359375,train
2584,47.0,15381,0.4315280318260193,0.8359375,train
2585,48.0,15388,0.3957017958164215,0.8671875,train
2586,49.0,15395,0.3245541155338287,0.875,train
2587,50.0,15402,0.3127691745758056,0.8828125,train
2588,51.0,15405,0.4548945724964142,0.8444,val
2589,52.0,15409,0.3225618898868561,0.8671875,train
2590,53.0,15416,0.4187945425510406,0.84375,train
2591,54.0,15423,0.4085825681686401,0.8671875,train
2592,55.0,15430,0.46300208568573,0.859375,train
2593,56.0,15437,0.4906868934631347,0.8203125,train
2594,57.0,15444,0.3425198793411255,0.8671875,train
2595,58.0,15444,0.793208920955658,0.7638,val
2596,0.0,15452,0.3139376044273376,0.8984375,train
2597,1.0,15459,0.2999976277351379,0.8984375,train
2598,2.0,15466,0.3259122371673584,0.890625,train
2599,3.0,15473,0.3789517283439636,0.859375,train
2600,4.0,15480,0.3997772336006164,0.8671875,train
2601,5.0,15483,0.6018177032470703,0.8108,val
2602,6.0,15487,0.482883870601654,0.828125,train
2603,7.0,15494,0.3925753831863403,0.8515625,train
2604,8.0,15501,0.4798558354377746,0.8125,train
2605,9.0,15508,0.4896698296070099,0.8515625,train
2606,10.0,15515,0.3856977820396423,0.859375,train
2607,11.0,15522,0.3773218095302582,0.8828125,train
2608,12.0,15522,0.4269532203674316,0.8584,val
2609,13.0,15529,0.4663549065589905,0.828125,train
2610,14.0,15536,0.3364854156970978,0.875,train
2611,15.0,15543,0.4211527705192566,0.84375,train
2612,16.0,15550,0.4775391817092895,0.828125,train
2613,17.0,15557,0.5544386506080627,0.796875,train
2614,18.0,15561,0.5850321173667907,0.8216,val
2615,19.0,15564,0.3344350457191467,0.8828125,train
2616,20.0,15571,0.2771772146224975,0.90625,train
2617,21.0,15578,0.3479035794734955,0.8828125,train
2618,22.0,15585,0.2679402232170105,0.9140625,train
2619,23.0,15592,0.4367948174476623,0.8203125,train
2620,24.0,15599,0.434040904045105,0.8515625,train
2621,25.0,15600,0.5613924860954285,0.8088,val
2622,26.0,15606,0.4004596173763275,0.859375,train
2623,27.0,15613,0.3217345476150512,0.8828125,train
2624,28.0,15620,0.4673995971679687,0.84375,train
2625,29.0,15627,0.4520774483680725,0.8359375,train
2626,30.0,15634,0.38094162940979,0.875,train
2627,31.0,15639,0.6013734459877014,0.8024,val
2628,32.0,15641,0.452052354812622,0.84375,train
2629,33.0,15648,0.5317102074623108,0.8203125,train
2630,34.0,15655,0.5278640389442444,0.859375,train
2631,35.0,15662,0.3778354525566101,0.8203125,train
2632,36.0,15669,0.3789724111557007,0.875,train
2633,37.0,15676,0.4159071445465088,0.8671875,train
2634,38.0,15678,0.5237377882003784,0.82,val
2635,39.0,15683,0.3832869231700897,0.875,train
2636,40.0,15690,0.4117333590984344,0.875,train
2637,41.0,15697,0.5136556625366211,0.8046875,train
2638,42.0,15704,0.3289576172828674,0.8984375,train
2639,43.0,15711,0.5346022844314575,0.7734375,train
2640,44.0,15717,0.6072924613952637,0.796,val
2641,45.0,15718,0.318693459033966,0.8984375,train
2642,46.0,15725,0.468031644821167,0.8515625,train
2643,47.0,15732,0.3688845336437225,0.8984375,train
2644,48.0,15739,0.4283062517642975,0.8125,train
2645,49.0,15746,0.4062831103801727,0.8671875,train
2646,50.0,15753,0.5103459358215332,0.8125,train
2647,51.0,15756,0.6287953853607178,0.7902,val
2648,52.0,15760,0.3134911656379699,0.8828125,train
2649,53.0,15767,0.3593557476997375,0.890625,train
2650,54.0,15774,0.35967817902565,0.8671875,train
2651,55.0,15781,0.4012172818183899,0.8515625,train
2652,56.0,15788,0.2950260639190674,0.8984375,train
2653,57.0,15795,0.3019855320453644,0.8828125,train
2654,58.0,15795,0.456101793050766,0.8422,val
2655,0.0,15803,0.3247602880001068,0.8515625,train
2656,1.0,15810,0.4373976588249206,0.84375,train
2657,2.0,15817,0.4264089465141296,0.875,train
2658,3.0,15824,0.3689105808734894,0.875,train
2659,4.0,15831,0.3954496383666992,0.8671875,train
2660,5.0,15834,0.6418716430664062,0.7978,val
2661,6.0,15838,0.4240552484989166,0.84375,train
2662,7.0,15845,0.4003150165081024,0.8671875,train
2663,8.0,15852,0.4934115409851074,0.8515625,train
2664,9.0,15859,0.3943987190723419,0.8828125,train
2665,10.0,15866,0.4054154455661773,0.8671875,train
2666,11.0,15873,0.284958153963089,0.8984375,train
2667,12.0,15873,0.7333730816841125,0.7524,val
2668,13.0,15880,0.401124358177185,0.8515625,train
2669,14.0,15887,0.4930183291435241,0.7890625,train
2670,15.0,15894,0.4628786146640777,0.828125,train
2671,16.0,15901,0.4315885603427887,0.8359375,train
2672,17.0,15908,0.405453085899353,0.8671875,train
2673,18.0,15912,0.5390642404556274,0.8174,val
2674,19.0,15915,0.4346828162670135,0.828125,train
2675,20.0,15922,0.4253617823123932,0.8671875,train
2676,21.0,15929,0.3585259616374969,0.859375,train
2677,22.0,15936,0.2478628903627395,0.890625,train
2678,23.0,15943,0.2865184545516968,0.8984375,train
2679,24.0,15950,0.4763986766338348,0.84375,train
2680,25.0,15951,0.4901526510715485,0.8338,val
2681,26.0,15957,0.452757328748703,0.828125,train
2682,27.0,15964,0.3601640462875366,0.8828125,train
2683,28.0,15971,0.4424465596675873,0.890625,train
2684,29.0,15978,0.3549269139766693,0.875,train
2685,30.0,15985,0.3506621718406677,0.890625,train
2686,31.0,15990,0.656501030921936,0.8102,val
2687,32.0,15992,0.2690601348876953,0.890625,train
2688,33.0,15999,0.4124550521373749,0.8671875,train
2689,34.0,16006,0.36057049036026,0.859375,train
2690,35.0,16013,0.2631288766860962,0.8984375,train
2691,36.0,16020,0.5255876779556274,0.8125,train
2692,37.0,16027,0.406865656375885,0.828125,train
2693,38.0,16029,0.6692123174667358,0.7878,val
2694,39.0,16034,0.3495885729789734,0.90625,train
2695,40.0,16041,0.3081588447093963,0.9296875,train
2696,41.0,16048,0.4066465497016907,0.875,train
2697,42.0,16055,0.3249265849590301,0.890625,train
2698,43.0,16062,0.3539081215858459,0.9140625,train
2699,44.0,16068,0.4866521179676056,0.835,val
2700,45.0,16069,0.3878006041049957,0.859375,train
2701,46.0,16076,0.1841306388378143,0.9453125,train
2702,47.0,16083,0.2899532318115234,0.8984375,train
2703,48.0,16090,0.2495325058698654,0.921875,train
2704,49.0,16097,0.3543367981910705,0.859375,train
2705,50.0,16104,0.3647271990776062,0.890625,train
2706,51.0,16107,0.6375408887863159,0.7986,val
2707,52.0,16111,0.3930570185184479,0.859375,train
2708,53.0,16118,0.3063677549362182,0.90625,train
2709,54.0,16125,0.4234391748905182,0.8515625,train
2710,55.0,16132,0.2845271527767181,0.890625,train
2711,56.0,16139,0.336323469877243,0.890625,train
2712,57.0,16146,0.3807975053787231,0.859375,train
2713,58.0,16146,0.624879777431488,0.7996,val
2714,0.0,16154,0.2418684810400009,0.921875,train
2715,1.0,16161,0.2707667648792267,0.8828125,train
2716,2.0,16168,0.3418946266174316,0.890625,train
2717,3.0,16175,0.3984722197055816,0.8828125,train
2718,4.0,16182,0.3887595236301422,0.875,train
2719,5.0,16185,0.6018647432327271,0.8072,val
2720,6.0,16189,0.4574946463108063,0.8671875,train
2721,7.0,16196,0.3606311976909637,0.8828125,train
2722,8.0,16203,0.3300133347511291,0.8828125,train
2723,9.0,16210,0.3723086714744568,0.8984375,train
2724,10.0,16217,0.3993588089942932,0.8828125,train
2725,11.0,16224,0.3778160512447357,0.8671875,train
2726,12.0,16224,0.559348976612091,0.8118,val
2727,13.0,16231,0.3860858082771301,0.875,train
2728,14.0,16238,0.4703498780727386,0.8515625,train
2729,15.0,16245,0.3810486197471618,0.859375,train
2730,16.0,16252,0.2619520425796509,0.8984375,train
2731,17.0,16259,0.3023913502693176,0.90625,train
2732,18.0,16263,0.6764894723892212,0.7852,val
2733,19.0,16266,0.2742521464824676,0.921875,train
2734,20.0,16273,0.4548994600772857,0.828125,train
2735,21.0,16280,0.2751226127147674,0.90625,train
2736,22.0,16287,0.4124239683151245,0.8515625,train
2737,23.0,16294,0.3083600401878357,0.8828125,train
2738,24.0,16301,0.412067174911499,0.8359375,train
2739,25.0,16302,0.5217439889907837,0.834,val
2740,26.0,16308,0.4511379599571228,0.84375,train
2741,27.0,16315,0.3254495561122894,0.8828125,train
2742,28.0,16322,0.4151261746883392,0.859375,train
2743,29.0,16329,0.3415017127990722,0.8671875,train
2744,30.0,16336,0.2934544086456299,0.890625,train
2745,31.0,16341,0.7117992997169494,0.7506,val
2746,32.0,16343,0.3921864628791809,0.8359375,train
2747,33.0,16350,0.2936592698097229,0.890625,train
2748,34.0,16357,0.4187252819538116,0.875,train
2749,35.0,16364,0.3762522041797638,0.8984375,train
2750,36.0,16371,0.4693845808506012,0.828125,train
2751,37.0,16378,0.3538590967655182,0.8828125,train
2752,38.0,16380,0.5233662128448486,0.8236,val
2753,39.0,16385,0.3637153804302215,0.8671875,train
2754,40.0,16392,0.3555299937725067,0.8984375,train
2755,41.0,16399,0.3575029671192169,0.875,train
2756,42.0,16406,0.3973871171474457,0.859375,train
2757,43.0,16413,0.4123114943504333,0.8125,train
2758,44.0,16419,0.7050293207168579,0.7748,val
2759,45.0,16420,0.4351224303245544,0.8671875,train
2760,46.0,16427,0.3233577907085418,0.8828125,train
2761,47.0,16434,0.3509104251861572,0.8828125,train
2762,48.0,16441,0.4353144764900207,0.8671875,train
2763,49.0,16448,0.3630216717720032,0.859375,train
2764,50.0,16455,0.3894045650959015,0.859375,train
2765,51.0,16458,0.737456202507019,0.7604,val
2766,52.0,16462,0.3206484317779541,0.8671875,train
2767,53.0,16469,0.4004991054534912,0.875,train
2768,54.0,16476,0.3562262058258056,0.859375,train
2769,55.0,16483,0.3249349296092987,0.8515625,train
2770,56.0,16490,0.3300836980342865,0.9140625,train
2771,57.0,16497,0.4345020055770874,0.8359375,train
2772,58.0,16497,0.6169590592384339,0.8014,val
2773,0.0,16505,0.2628723382949829,0.8984375,train
2774,1.0,16512,0.2764564752578735,0.9140625,train
2775,2.0,16519,0.377763032913208,0.859375,train
2776,3.0,16526,0.5570852756500244,0.8125,train
2777,4.0,16533,0.2765211164951324,0.9375,train
2778,5.0,16536,0.5407639741897583,0.8142,val
2779,6.0,16540,0.4589768648147583,0.8515625,train
2780,7.0,16547,0.3490346372127533,0.8828125,train
2781,8.0,16554,0.4583177864551544,0.828125,train
2782,9.0,16561,0.27651447057724,0.875,train
2783,10.0,16568,0.4181956946849823,0.8671875,train
2784,11.0,16575,0.5231146812438965,0.828125,train
2785,12.0,16575,0.8110069394111633,0.7674,val
2786,13.0,16582,0.3074462413787842,0.890625,train
2787,14.0,16589,0.3755207061767578,0.8203125,train
2788,15.0,16596,0.2877454161643982,0.921875,train
2789,16.0,16603,0.3251560628414154,0.875,train
2790,17.0,16610,0.4217378795146942,0.828125,train
2791,18.0,16614,0.5721603751182556,0.8154,val
2792,19.0,16617,0.3557480275630951,0.8828125,train
2793,20.0,16624,0.3514750301837921,0.890625,train
2794,21.0,16631,0.3299644887447357,0.890625,train
2795,22.0,16638,0.5375041961669922,0.8046875,train
2796,23.0,16645,0.4100824892520904,0.8671875,train
2797,24.0,16652,0.4012231528759002,0.8359375,train
2798,25.0,16653,0.4797697842121124,0.8402,val
2799,26.0,16659,0.4150122404098511,0.828125,train
2800,27.0,16666,0.2934603989124298,0.90625,train
2801,28.0,16673,0.1994035094976425,0.9296875,train
2802,29.0,16680,0.2564256191253662,0.9296875,train
2803,30.0,16687,0.2787266969680786,0.890625,train
2804,31.0,16692,0.5980734348297119,0.8146,val
2805,32.0,16694,0.2780845463275909,0.890625,train
2806,33.0,16701,0.4746590256690979,0.8203125,train
2807,34.0,16708,0.2174581885337829,0.90625,train
2808,35.0,16715,0.3686902821063995,0.859375,train
2809,36.0,16722,0.3263536393642425,0.8828125,train
2810,37.0,16729,0.4053080976009369,0.890625,train
2811,38.0,16731,0.5656434416770935,0.8128,val
2812,39.0,16736,0.3877226412296295,0.859375,train
2813,40.0,16743,0.3972029685974121,0.875,train
2814,41.0,16750,0.3007388412952423,0.921875,train
2815,42.0,16757,0.1859357953071594,0.9453125,train
2816,43.0,16764,0.2407535314559936,0.9296875,train
2817,44.0,16770,0.4811068296432495,0.8442,val
2818,45.0,16771,0.4397402107715606,0.84375,train
2819,46.0,16778,0.2889554500579834,0.921875,train
2820,47.0,16785,0.3138825595378876,0.890625,train
2821,48.0,16792,0.4732097089290619,0.8515625,train
2822,49.0,16799,0.2588534951210022,0.8828125,train
2823,50.0,16806,0.3402070999145508,0.890625,train
2824,51.0,16809,0.5473403453826904,0.8174,val
2825,52.0,16813,0.369170069694519,0.875,train
2826,53.0,16820,0.3102798759937286,0.890625,train
2827,54.0,16827,0.3317249119281769,0.8828125,train
2828,55.0,16834,0.5500798225402832,0.8203125,train
2829,56.0,16841,0.3559848666191101,0.8671875,train
2830,57.0,16848,0.4136219322681427,0.8671875,train
2831,58.0,16848,0.5472837805747985,0.8198,val
2832,0.0,16856,0.3516166806221008,0.8828125,train
2833,1.0,16863,0.3417948484420776,0.90625,train
2834,2.0,16870,0.3420733213424682,0.8828125,train
2835,3.0,16877,0.4094879329204559,0.8828125,train
2836,4.0,16884,0.3114800155162811,0.890625,train
2837,5.0,16887,0.4855902016162872,0.8402,val
2838,6.0,16891,0.348846971988678,0.8671875,train
2839,7.0,16898,0.2924944758415222,0.90625,train
2840,8.0,16905,0.4447031915187835,0.8203125,train
2841,9.0,16912,0.3432413935661316,0.8828125,train
2842,10.0,16919,0.2855654656887054,0.90625,train
2843,11.0,16926,0.4622268378734588,0.8203125,train
2844,12.0,16926,0.5339482069015503,0.8228,val
2845,13.0,16933,0.3330658674240112,0.890625,train
2846,14.0,16940,0.4043641090393066,0.8515625,train
2847,15.0,16947,0.2629853188991546,0.90625,train
2848,16.0,16954,0.2628243863582611,0.9140625,train
2849,17.0,16961,0.2925991714000702,0.8984375,train
2850,18.0,16965,0.6123639106750488,0.8114,val
2851,19.0,16968,0.3539035320281982,0.90625,train
2852,20.0,16975,0.3845551908016205,0.828125,train
2853,21.0,16982,0.3281927704811096,0.890625,train
2854,22.0,16989,0.3952020406723022,0.875,train
2855,23.0,16996,0.4158752858638763,0.84375,train
2856,24.0,17003,0.276163101196289,0.8828125,train
2857,25.0,17004,0.7892447471618652,0.7618,val
2858,26.0,17010,0.3232304453849792,0.8984375,train
2859,27.0,17017,0.3285183906555176,0.8515625,train
2860,28.0,17024,0.3933354020118713,0.859375,train
2861,29.0,17031,0.4274762272834778,0.8671875,train
2862,30.0,17038,0.3144147992134094,0.890625,train
2863,31.0,17043,0.5799666047096252,0.8114,val
2864,32.0,17045,0.435537189245224,0.875,train
2865,33.0,17052,0.4464026391506195,0.828125,train
2866,34.0,17059,0.2725898623466491,0.890625,train
2867,35.0,17066,0.2121961861848831,0.921875,train
2868,36.0,17073,0.4191112220287323,0.8515625,train
2869,37.0,17080,0.6324068307876587,0.8046875,train
2870,38.0,17082,0.7082515001296997,0.7774,val
2871,39.0,17087,0.2884755432605743,0.921875,train
2872,40.0,17094,0.3379455506801605,0.8828125,train
2873,41.0,17101,0.4843412935733795,0.84375,train
2874,42.0,17108,0.412613034248352,0.8515625,train
2875,43.0,17115,0.2635695338249206,0.90625,train
2876,44.0,17121,0.4579806804656982,0.8454,val
2877,45.0,17122,0.2524307370185852,0.9140625,train
2878,46.0,17129,0.3830176889896393,0.8671875,train
2879,47.0,17136,0.3735654056072235,0.90625,train
